sample_name	condition	name	condition
mouse_spermatozoa_rna_1_ERR3771193	spermatozoa
mouse_spermatozoa_rna_2_ERR3771194	spermatozoa
mouse_testis_rna_1_ERR2812397	testis
mouse_testis_rna_2_ERR2812398	testis
mouse_testis_rna_3_ERR2812399	testis
