sample_name	condition	name	condition
mouse_spermatocytes_rna_1_ERR3771189	spermatocytes
mouse_spermatocytes_rna_2_ERR3771190	spermatocytes
mouse_testis_rna_1_ERR2812397	testis
mouse_testis_rna_2_ERR2812398	testis
mouse_testis_rna_3_ERR2812399	testis
