sample_name	condition	name	condition
macaque_brain_rna_1_ERR2812367	brain
macaque_brain_rna_2_ERR2812368	brain
macaque_brain_rna_3_ERR2812369	brain
macaque_testis_rna_1_ERR2812379	testis
macaque_testis_rna_2_ERR2812380	testis
macaque_testis_rna_3_ERR2812381	testis
