sample_name	condition	name	condition
mouse_liver_rna_1_ERR2812391	liver
mouse_liver_rna_2_ERR2812392	liver
mouse_liver_rna_3_ERR2812393	liver
mouse_liver_rna_4_ERR2812442	liver
mouse_liver_rna_5_ERR2812443	liver
mouse_testis_rna_1_ERR2812397	testis
mouse_testis_rna_2_ERR2812398	testis
mouse_testis_rna_3_ERR2812399	testis
