sample_name	condition	name	condition
mouse_elongatingSpermatids_rna_1_ERR3771181	elongatingSpermatids
mouse_elongatingSpermatids_rna_2_ERR3771182	elongatingSpermatids
mouse_spermatozoa_rna_1_ERR3771193	spermatozoa
mouse_spermatozoa_rna_2_ERR3771194	spermatozoa
