sample_name	condition	name	condition
mouse_brain_rna_1_ERR2812385	brain
mouse_brain_rna_2_ERR2812386	brain
mouse_brain_rna_3_ERR2812387	brain
mouse_liver_rna_1_ERR2812391	liver
mouse_liver_rna_2_ERR2812392	liver
mouse_liver_rna_3_ERR2812393	liver
mouse_liver_rna_4_ERR2812442	liver
mouse_liver_rna_5_ERR2812443	liver
