sample_name	condition	name	condition
opossum_brain_rna_1_ERR2812403	brain
opossum_brain_rna_2_ERR2812404	brain
opossum_brain_rna_3_ERR2812405	brain
opossum_liver_rna_1_ERR2812409	liver
opossum_liver_rna_2_ERR2812410	liver
opossum_liver_rna_3_ERR2812411	liver
