sample_name	condition	name	condition
mouse_roundSpermatids_rna_1_ERR3771185	roundSpermatids
mouse_roundSpermatids_rna_2_ERR3771186	roundSpermatids
mouse_spermatozoa_rna_1_ERR3771193	spermatozoa
mouse_spermatozoa_rna_2_ERR3771194	spermatozoa
