sample_name	condition	name	condition
opossum_liver_rna_1_ERR2812409	liver
opossum_liver_rna_2_ERR2812410	liver
opossum_liver_rna_3_ERR2812411	liver
opossum_testis_rna_1_ERR2812415	testis
opossum_testis_rna_2_ERR2812416	testis
opossum_testis_rna_3_ERR2812417	testis
