sample_name	condition	name	condition
human_liver_rna_1_ERR2812355	liver
human_liver_rna_2_ERR2812356	liver
human_liver_rna_3_ERR2812357	liver
human_testis_rna_1_ERR2812361	testis
human_testis_rna_2_ERR2812362	testis
human_testis_rna_3_ERR2812363	testis
