sample_name	condition	name	condition
mouse_elongatingSpermatids_rna_1_ERR3771181	elongatingSpermatids
mouse_elongatingSpermatids_rna_2_ERR3771182	elongatingSpermatids
mouse_roundSpermatids_rna_1_ERR3771185	roundSpermatids
mouse_roundSpermatids_rna_2_ERR3771186	roundSpermatids
