sample_name	condition	name	condition
mouse_spermatocytes_rna_1_ERR3771189	spermatocytes
mouse_spermatocytes_rna_2_ERR3771190	spermatocytes
mouse_spermatozoa_rna_1_ERR3771193	spermatozoa
mouse_spermatozoa_rna_2_ERR3771194	spermatozoa
