sample_name	condition	name	condition
mouse_roundSpermatids_rna_1_ERR3771185	roundSpermatids
mouse_roundSpermatids_rna_2_ERR3771186	roundSpermatids
mouse_testis_rna_1_ERR2812397	testis
mouse_testis_rna_2_ERR2812398	testis
mouse_testis_rna_3_ERR2812399	testis
