sample_name	condition	name	condition
opossum_brain_rna_1_ERR2812403	brain
opossum_brain_rna_2_ERR2812404	brain
opossum_brain_rna_3_ERR2812405	brain
opossum_testis_rna_1_ERR2812415	testis
opossum_testis_rna_2_ERR2812416	testis
opossum_testis_rna_3_ERR2812417	testis
